OPEN_DATE;OPEN_TIME;CLOSE_DATE;CLOSE_TIME;OPEN;HIGH;LOW;CLOSE;VOLUME;DELTA;ASK;BID;EXPIRATION
02.02.2012;02:00;03.02.2012;02:00;1.3149;1.3149;1.3137;1.3149;754;-124;315;439;03-12
03.02.2012;02:00;04.02.2012;02:00;1.3149;1.3217;1.3067;1.3149;309030;1864;155447;153583;03-12
05.02.2012;02:00;06.02.2012;02:00;1.3133;1.3133;1.3114;1.3133;2542;-236;1153;1389;03-12
06.02.2012;02:00;07.02.2012;02:00;1.3133;1.3144;1.3028;1.3133;272817;-2483;135167;137650;03-12
06.02.2012;02:00;07.02.2012;02:00;1.3127;1.3127;1.3116;1.3127;754;-28;363;391;03-12
07.02.2012;02:00;08.02.2012;02:00;1.3127;1.3280;1.3091;1.3127;368194;440;184317;183877;03-12
07.02.2012;02:00;08.02.2012;02:00;1.3264;1.3264;1.3245;1.3264;2174;-180;997;1177;03-12
08.02.2012;02:00;09.02.2012;02:00;1.3264;1.3290;1.3222;1.3264;270009;1719;135864;134145;03-12
08.02.2012;02:00;09.02.2012;02:00;1.3259;1.3259;1.3216;1.3259;4978;442;2710;2268;03-12
09.02.2012;02:00;10.02.2012;02:00;1.3259;1.3325;1.3228;1.3259;302247;5039;153643;148604;03-12
09.02.2012;02:00;10.02.2012;02:00;1.3289;1.3289;1.3273;1.3289;1607;-163;722;885;03-12
10.02.2012;02:00;11.02.2012;02:00;1.3289;1.3292;1.3157;1.3289;242891;-659;121116;121775;03-12
12.02.2012;02:00;13.02.2012;02:00;1.3265;1.3265;1.3225;1.3265;5623;671;3147;2476;03-12
13.02.2012;02:00;14.02.2012;02:00;1.3265;1.3285;1.3186;1.3265;200002;-5762;97120;102882;03-12
13.02.2012;02:00;14.02.2012;02:00;1.3176;1.3176;1.3147;1.3176;6152;-1546;2303;3849;03-12
14.02.2012;02:00;15.02.2012;02:00;1.3176;1.3218;1.3080;1.3176;270898;-3114;133892;137006;03-12
14.02.2012;02:00;15.02.2012;02:00;1.3137;1.3137;1.3126;1.3137;1162;-46;558;604;03-12
15.02.2012;02:00;16.02.2012;02:00;1.3137;1.3192;1.3045;1.3137;317564;-2806;157379;160185;03-12
15.02.2012;02:00;16.02.2012;02:00;1.3065;1.3065;1.3048;1.3065;1838;-78;880;958;03-12
16.02.2012;02:00;17.02.2012;02:00;1.3065;1.3161;1.2975;1.3065;352601;3447;178024;174577;03-12
16.02.2012;02:00;17.02.2012;02:00;1.3136;1.3136;1.3124;1.3136;1398;-312;543;855;03-12
17.02.2012;02:00;18.02.2012;02:00;1.3136;1.3199;1.3116;1.3136;229747;1261;115504;114243;03-12
20.02.2012;02:00;21.02.2012;02:00;1.3238;1.3238;1.3200;1.3238;4202;-264;1969;2233;03-12
21.02.2012;02:00;22.02.2012;02:00;1.3238;1.3295;1.3187;1.3238;262331;-5263;128534;133797;03-12
21.02.2012;02:00;22.02.2012;02:00;1.3250;1.3250;1.3229;1.3250;1123;285;704;419;03-12
22.02.2012;02:00;23.02.2012;02:00;1.3250;1.3268;1.3212;1.3250;234318;-8986;112666;121652;03-12
22.02.2012;02:00;23.02.2012;02:00;1.3257;1.3257;1.3246;1.3257;1038;142;590;448;03-12
23.02.2012;02:00;24.02.2012;02:00;1.3257;1.3381;1.3232;1.3257;306474;536;153505;152969;03-12
23.02.2012;02:00;24.02.2012;02:00;1.3376;1.3376;1.3368;1.3376;1591;205;898;693;03-12
24.02.2012;02:00;25.02.2012;02:00;1.3376;1.3488;1.3358;1.3376;257223;3791;130507;126716;03-12
26.02.2012;02:00;27.02.2012;02:00;1.3473;1.3473;1.3456;1.3473;3237;911;2074;1163;03-12
27.02.2012;02:00;28.02.2012;02:00;1.3473;1.3469;1.3367;1.3473;252241;-5693;123274;128967;03-12
27.02.2012;02:00;28.02.2012;02:00;1.3410;1.3410;1.3393;1.3410;1374;356;865;509;03-12
28.02.2012;02:00;29.02.2012;02:00;1.3410;1.3473;1.3390;1.3410;245549;-4421;120564;124985;03-12
29.02.2012;02:00;01.03.2012;02:00;1.3487;1.3487;1.3315;1.3487;337876;-10548;163664;174212;03-12
28.02.2012;02:00;29.02.2012;02:00;1.3487;1.3481;1.3459;1.3487;1742;418;1080;662;03-12
29.02.2012;02:00;01.03.2012;02:00;1.3331;1.3331;1.3318;1.3331;2223;-47;1088;1135;03-12
