OPEN_DATE;OPEN_TIME;CLOSE_DATE;CLOSE_TIME;OPEN;HIGH;LOW;CLOSE;VOLUME;DELTA;ASK;BID;EXPIRATION
19.12.2013;22:00;20.12.2013;02:00;98.83;98.79;98.65;98.79;547;157;352;195;02-14
20.12.2013;02:00;20.12.2013;06:00;98.79;98.91;98.65;98.84;1949;201;1075;874;02-14
20.12.2013;06:00;20.12.2013;10:00;98.84;98.89;98.74;98.78;1934;68;1001;933;02-14
20.12.2013;10:00;20.12.2013;14:00;98.78;98.94;98.65;98.75;5492;154;2823;2669;02-14
20.12.2013;14:00;20.12.2013;18:00;98.75;99.22;98.54;99.08;52709;567;26638;26071;02-14
20.12.2013;18:00;20.12.2013;22:00;99.06;99.40;98.82;99.14;53302;2470;27886;25416;02-14
20.12.2013;22:00;21.12.2013;02:00;99.13;99.21;99.10;99.13;3444;-24;1710;1734;02-14
22.12.2013;22:00;23.12.2013;02:00;99.23;99.23;99.16;99.20;434;30;232;202;02-14
23.12.2013;02:00;23.12.2013;06:00;99.20;99.31;99.15;99.18;1730;-20;855;875;02-14
23.12.2013;06:00;23.12.2013;10:00;99.17;99.25;99.01;99.02;2117;-317;900;1217;02-14
23.12.2013;10:00;23.12.2013;14:00;99.02;99.09;98.86;98.91;4649;5;2327;2322;02-14
23.12.2013;14:00;23.12.2013;18:00;98.92;99.30;98.67;98.87;32144;-8;16068;16076;02-14
23.12.2013;18:00;23.12.2013;22:00;98.84;99.18;98.66;98.72;40145;929;20537;19608;02-14
23.12.2013;22:00;24.12.2013;02:00;98.71;98.84;98.64;98.62;4484;124;2304;2180;02-14
23.12.2013;22:00;24.12.2013;02:00;98.71;98.72;98.53;98.62;444;18;231;213;02-14
24.12.2013;02:00;24.12.2013;06:00;98.63;98.73;98.61;98.69;682;14;348;334;02-14
24.12.2013;06:00;24.12.2013;10:00;98.69;98.79;98.65;98.78;904;130;517;387;02-14
24.12.2013;10:00;24.12.2013;14:00;98.78;99.21;98.74;99.17;4112;658;2385;1727;02-14
24.12.2013;14:00;24.12.2013;18:00;99.18;99.27;99.00;99.17;13955;-285;6835;7120;02-14
24.12.2013;18:00;24.12.2013;22:00;99.13;99.30;99.10;99.13;15163;1091;8127;7036;02-14
25.12.2013;22:00;26.12.2013;02:00;99.21;99.21;99.05;99.21;183;-9;87;96;02-14
26.12.2013;02:00;26.12.2013;06:00;99.21;99.65;99.07;99.47;1661;563;1112;549;02-14
26.12.2013;06:00;26.12.2013;10:00;99.45;99.47;99.32;99.35;774;-102;336;438;02-14
26.12.2013;10:00;26.12.2013;14:00;99.34;99.44;99.15;99.18;2005;-333;836;1169;02-14
26.12.2013;14:00;26.12.2013;18:00;99.18;99.51;99.05;99.35;15416;538;7977;7439;02-14
26.12.2013;18:00;26.12.2013;22:00;99.33;99.70;99.35;99.52;28243;2739;15491;12752;02-14
26.12.2013;22:00;27.12.2013;02:00;99.55;99.69;99.50;99.68;2542;308;1425;1117;02-14
26.12.2013;22:00;27.12.2013;02:00;99.55;99.77;99.59;99.68;686;126;406;280;02-14
27.12.2013;02:00;27.12.2013;06:00;99.68;99.73;99.37;99.68;1540;-210;665;875;02-14
27.12.2013;06:00;27.12.2013;10:00;99.68;99.65;99.42;99.63;1654;292;973;681;02-14
27.12.2013;10:00;27.12.2013;14:00;99.63;99.70;99.46;99.58;3639;81;1860;1779;02-14
27.12.2013;14:00;27.12.2013;18:00;99.58;100.50;99.57;100.50;35553;2459;19006;16547;02-14
27.12.2013;18:00;27.12.2013;22:00;100.39;100.75;100.21;100.22;54038;904;27471;26567;02-14
27.12.2013;22:00;28.12.2013;02:00;100.23;100.24;100.11;100.23;3189;-439;1375;1814;02-14
29.12.2013;22:00;30.12.2013;02:00;100.25;100.25;100.15;100.25;249;101;175;74;02-14
30.12.2013;02:00;30.12.2013;06:00;100.25;100.30;100.15;100.25;863;-123;370;493;02-14
30.12.2013;06:00;30.12.2013;10:00;100.25;100.42;100.19;100.31;1034;-54;490;544;02-14
30.12.2013;10:00;30.12.2013;14:00;100.31;100.38;100.20;100.25;3009;-131;1439;1570;02-14
30.12.2013;14:00;30.12.2013;18:00;100.25;100.29;99.62;99.84;28131;469;14300;13831;02-14
30.12.2013;18:00;30.12.2013;22:00;99.85;99.96;99.14;99.25;35720;-322;17699;18021;02-14
30.12.2013;22:00;31.12.2013;02:00;99.26;99.30;99.13;99.35;3562;138;1850;1712;02-14
31.12.2013;22:00;01.01.2014;02:00;98.51;98.74;98.43;98.51;2596;-6;1295;1301;02-14
30.12.2013;22:00;31.12.2013;02:00;99.26;99.36;99.17;99.35;501;69;285;216;02-14
31.12.2013;02:00;31.12.2013;06:00;99.35;99.39;99.26;99.31;791;-19;386;405;02-14
31.12.2013;06:00;31.12.2013;10:00;99.31;99.37;99.07;99.13;1554;-210;672;882;02-14
31.12.2013;10:00;31.12.2013;14:00;99.13;99.27;98.84;98.89;4422;-316;2053;2369;02-14
31.12.2013;14:00;31.12.2013;18:00;98.88;98.90;98.15;98.53;30816;-140;15338;15478;02-14
31.12.2013;18:00;31.12.2013;22:00;98.53;98.70;98.18;98.56;38729;-415;19157;19572;02-14
