OPEN_DATE;OPEN_TIME;CLOSE_DATE;CLOSE_TIME;OPEN;HIGH;LOW;CLOSE;VOLUME;DELTA;ASK;BID;EXPIRATION
06.01.2014;22:00;07.01.2014;02:00;93.66;93.71;93.55;93.67;561;-15;273;288;02-14
07.01.2014;02:00;07.01.2014;06:00;93.67;93.74;93.54;93.63;1781;5;893;888;02-14
07.01.2014;06:00;07.01.2014;10:00;93.64;93.83;93.55;93.81;1817;495;1156;661;02-14
07.01.2014;10:00;07.01.2014;14:00;93.81;94.02;93.64;94.01;6390;502;3446;2944;02-14
07.01.2014;14:00;07.01.2014;18:00;94.00;94.15;93.35;93.90;55199;2697;28948;26251;02-14
07.01.2014;18:00;07.01.2014;22:00;93.90;94.22;93.61;93.80;64963;2871;33917;31046;02-14
07.01.2014;22:00;08.01.2014;02:00;93.81;93.95;93.72;93.96;5485;695;3090;2395;02-14
07.01.2014;22:00;08.01.2014;02:00;93.81;94.04;93.88;93.96;1117;29;573;544;02-14
08.01.2014;02:00;08.01.2014;06:00;93.97;94.07;93.85;93.92;1649;-45;802;847;02-14
08.01.2014;06:00;08.01.2014;10:00;93.93;94.18;93.85;94.17;2294;470;1382;912;02-14
08.01.2014;10:00;08.01.2014;14:00;94.17;94.16;93.70;93.99;6967;-309;3329;3638;02-14
08.01.2014;14:00;08.01.2014;18:00;93.99;94.07;92.85;93.28;73163;-4027;34568;38595;02-14
08.01.2014;18:00;08.01.2014;22:00;93.29;93.29;92.26;92.45;86407;-5177;40615;45792;02-14
08.01.2014;22:00;09.01.2014;02:00;92.45;92.61;92.41;92.54;6859;115;3487;3372;02-14
08.01.2014;22:00;09.01.2014;02:00;92.45;92.63;92.48;92.54;697;57;377;320;02-14
09.01.2014;02:00;09.01.2014;06:00;92.53;92.71;92.50;92.64;1603;33;818;785;02-14
09.01.2014;06:00;09.01.2014;10:00;92.62;92.85;92.56;92.79;3018;680;1849;1169;02-14
09.01.2014;10:00;09.01.2014;14:00;92.78;92.82;92.53;92.60;6599;-535;3032;3567;02-14
09.01.2014;14:00;09.01.2014;18:00;92.59;92.93;92.12;92.23;59344;-2592;28376;30968;02-14
09.01.2014;18:00;09.01.2014;22:00;92.20;92.23;91.24;92.10;103668;-4234;49717;53951;02-14
09.01.2014;22:00;10.01.2014;02:00;92.14;92.45;92.08;92.32;9739;431;5085;4654;02-14
09.01.2014;22:00;10.01.2014;02:00;92.14;92.39;92.20;92.32;664;-64;300;364;02-14
10.01.2014;02:00;10.01.2014;06:00;92.32;92.44;92.24;92.42;2468;72;1270;1198;02-14
10.01.2014;06:00;10.01.2014;10:00;92.42;92.60;92.32;92.49;3333;171;1752;1581;02-14
10.01.2014;10:00;10.01.2014;14:00;92.47;92.73;92.36;92.64;6838;622;3730;3108;02-14
10.01.2014;14:00;10.01.2014;18:00;92.62;93.38;92.11;92.29;75647;1305;38476;37171;02-14
10.01.2014;18:00;10.01.2014;22:00;92.28;92.83;91.99;92.64;72223;291;36257;35966;02-14
10.01.2014;22:00;11.01.2014;02:00;92.64;92.84;92.61;92.64;4927;91;2509;2418;02-14
10.01.2014;22:00;11.01.2014;02:00;92.64;92.89;92.80;92.64;207;-23;92;115;02-14
12.01.2014;22:00;13.01.2014;02:00;92.88;92.88;92.80;92.82;659;1;330;329;02-14
13.01.2014;02:00;13.01.2014;06:00;92.82;92.88;92.37;92.45;3490;-288;1601;1889;02-14
13.01.2014;06:00;13.01.2014;10:00;92.44;92.48;92.16;92.46;3053;-425;1314;1739;02-14
13.01.2014;10:00;13.01.2014;14:00;92.45;92.45;91.84;91.93;8760;-966;3897;4863;02-14
13.01.2014;14:00;13.01.2014;18:00;91.93;92.38;91.65;92.03;58259;2129;30194;28065;02-14
13.01.2014;18:00;13.01.2014;22:00;92.03;92.25;91.43;91.54;57667;-243;28712;28955;02-14
13.01.2014;22:00;14.01.2014;02:00;91.57;91.67;91.48;91.65;5500;122;2811;2689;02-14
13.01.2014;22:00;14.01.2014;02:00;91.57;91.69;91.50;91.65;646;-8;319;327;02-14
14.01.2014;02:00;14.01.2014;06:00;91.64;92.07;91.61;92.03;3257;-19;1619;1638;02-14
14.01.2014;06:00;14.01.2014;10:00;92.05;92.16;91.82;91.93;2396;94;1245;1151;02-14
14.01.2014;10:00;14.01.2014;14:00;91.98;92.33;91.83;92.01;6380;292;3336;3044;02-14
14.01.2014;14:00;14.01.2014;18:00;92.01;92.80;91.92;92.22;53239;2597;27918;25321;02-14
14.01.2014;18:00;14.01.2014;22:00;92.26;92.88;91.96;92.43;70266;2488;36377;33889;02-14
14.01.2014;22:00;15.01.2014;02:00;92.46;92.66;92.36;92.56;6287;195;3241;3046;02-14
14.01.2014;22:00;15.01.2014;02:00;92.46;92.69;92.55;92.56;700;98;399;301;02-14
15.01.2014;02:00;15.01.2014;06:00;92.56;92.64;92.43;92.60;2081;119;1100;981;02-14
15.01.2014;06:00;15.01.2014;10:00;92.60;92.62;92.45;92.60;1482;24;753;729;02-14
15.01.2014;10:00;15.01.2014;14:00;92.60;93.15;92.49;93.07;8914;1390;5152;3762;02-14
15.01.2014;14:00;15.01.2014;18:00;93.06;94.07;92.73;94.06;65249;5763;35506;29743;02-14
15.01.2014;18:00;15.01.2014;22:00;93.95;94.64;94.06;94.35;78377;1523;39950;38427;02-14
15.01.2014;22:00;16.01.2014;02:00;94.33;94.48;94.27;94.33;5199;-83;2558;2641;02-14
15.01.2014;22:00;16.01.2014;02:00;94.33;94.39;94.27;94.33;575;-41;267;308;02-14
16.01.2014;02:00;16.01.2014;06:00;94.33;94.36;94.10;94.19;1680;-342;669;1011;02-14
16.01.2014;06:00;16.01.2014;10:00;94.19;94.25;94.01;94.05;2373;-451;961;1412;02-14
16.01.2014;10:00;16.01.2014;14:00;94.05;94.64;93.86;94.05;7167;155;3661;3506;02-14
16.01.2014;14:00;16.01.2014;18:00;94.05;94.50;93.60;93.87;49165;-1479;23843;25322;02-14
16.01.2014;18:00;16.01.2014;22:00;93.85;94.31;93.80;94.01;37129;161;18645;18484;02-14
16.01.2014;22:00;17.01.2014;02:00;94.00;94.17;94.00;94.11;2683;147;1415;1268;02-14
16.01.2014;22:00;17.01.2014;02:00;94.11;94.29;94.13;94.19;281;67;174;107;03-14
17.01.2014;02:00;17.01.2014;06:00;94.19;94.23;94.06;94.19;1251;-35;608;643;03-14
17.01.2014;06:00;17.01.2014;10:00;94.19;94.41;94.08;94.40;2252;332;1292;960;03-14
17.01.2014;10:00;17.01.2014;14:00;94.40;94.70;94.33;94.58;4981;585;2783;2198;03-14
17.01.2014;14:00;17.01.2014;18:00;94.59;95.07;94.08;94.40;51356;1958;26657;24699;03-14
17.01.2014;18:00;17.01.2014;22:00;94.40;94.76;94.26;94.38;45216;2402;23809;21407;03-14
17.01.2014;22:00;18.01.2014;02:00;94.38;94.45;94.26;94.38;3614;-316;1649;1965;03-14
17.01.2014;22:00;18.01.2014;02:00;94.38;94.37;94.28;94.38;174;-12;81;93;03-14
19.01.2014;22:00;20.01.2014;02:00;94.38;94.38;94.20;94.34;445;5;225;220;03-14
20.01.2014;02:00;20.01.2014;06:00;94.34;94.34;93.82;93.95;3154;-368;1393;1761;03-14
20.01.2014;06:00;20.01.2014;10:00;93.95;93.98;93.85;93.95;1345;103;724;621;03-14
20.01.2014;10:00;20.01.2014;14:00;93.96;94.02;93.76;93.89;5543;87;2815;2728;03-14
20.01.2014;14:00;20.01.2014;18:00;93.88;94.28;93.65;93.75;11737;-715;5511;6226;03-14
20.01.2014;18:00;20.01.2014;22:00;93.75;94.07;93.72;93.75;5827;137;2982;2845;03-14
20.01.2014;22:00;21.01.2014;02:00;94.03;94.03;93.92;93.95;344;-38;153;191;03-14
21.01.2014;02:00;21.01.2014;06:00;93.93;94.20;93.93;93.93;1245;137;691;554;03-14
21.01.2014;06:00;21.01.2014;10:00;93.93;94.43;94.11;94.32;3385;561;1973;1412;03-14
21.01.2014;10:00;21.01.2014;14:00;94.31;94.94;94.26;94.83;9366;896;5131;4235;03-14
21.01.2014;14:00;21.01.2014;18:00;94.87;95.46;94.63;95.18;51372;928;26150;25222;03-14
21.01.2014;18:00;21.01.2014;22:00;95.17;95.29;94.47;95.14;69599;-649;34475;35124;03-14
21.01.2014;22:00;22.01.2014;02:00;95.15;95.28;95.11;95.19;3514;420;1967;1547;03-14
21.01.2014;22:00;22.01.2014;02:00;95.15;95.27;95.15;95.19;671;73;372;299;03-14
22.01.2014;02:00;22.01.2014;06:00;95.19;95.49;95.12;95.40;2521;497;1509;1012;03-14
22.01.2014;06:00;22.01.2014;10:00;95.38;95.71;95.32;95.69;3086;932;2009;1077;03-14
22.01.2014;10:00;22.01.2014;14:00;95.70;95.70;95.28;95.38;6631;-341;3145;3486;03-14
22.01.2014;14:00;22.01.2014;18:00;95.40;96.39;95.32;96.20;62810;3846;33328;29482;03-14
22.01.2014;18:00;22.01.2014;22:00;96.19;96.89;96.16;96.76;82387;2299;42343;40044;03-14
22.01.2014;22:00;23.01.2014;02:00;96.75;96.87;96.55;96.62;7216;-826;3195;4021;03-14
22.01.2014;22:00;23.01.2014;02:00;96.75;96.74;96.59;96.62;712;64;388;324;03-14
23.01.2014;02:00;23.01.2014;06:00;96.62;96.67;96.41;96.49;3281;-433;1424;1857;03-14
23.01.2014;06:00;23.01.2014;10:00;96.49;96.74;96.45;96.67;2886;80;1483;1403;03-14
23.01.2014;10:00;23.01.2014;14:00;96.68;96.90;96.57;96.78;9526;702;5114;4412;03-14
23.01.2014;14:00;23.01.2014;18:00;96.81;97.42;96.76;97.15;63410;1014;32212;31198;03-14
23.01.2014;18:00;23.01.2014;22:00;97.13;97.84;96.83;97.38;93183;1791;47487;45696;03-14
23.01.2014;22:00;24.01.2014;02:00;97.36;97.41;97.19;97.22;6357;-241;3058;3299;03-14
23.01.2014;22:00;24.01.2014;02:00;97.36;97.43;97.21;97.22;810;-138;336;474;03-14
24.01.2014;02:00;24.01.2014;06:00;97.25;97.62;97.20;97.52;2027;573;1300;727;03-14
24.01.2014;06:00;24.01.2014;10:00;97.52;97.70;97.45;97.52;2417;-141;1138;1279;03-14
24.01.2014;10:00;24.01.2014;14:00;97.53;97.80;96.60;97.11;14439;-1193;6623;7816;03-14
24.01.2014;14:00;24.01.2014;18:00;97.10;97.49;96.60;96.81;69156;-2694;33231;35925;03-14
24.01.2014;18:00;24.01.2014;22:00;96.84;97.23;96.25;96.85;72495;953;36724;35771;03-14
24.01.2014;22:00;25.01.2014;02:00;96.85;97.01;96.80;96.85;4198;-70;2064;2134;03-14
24.01.2014;22:00;25.01.2014;02:00;96.85;96.93;96.86;96.85;101;-11;45;56;03-14
26.01.2014;22:00;27.01.2014;02:00;97.15;97.15;96.89;97.11;883;131;507;376;03-14
27.01.2014;02:00;27.01.2014;06:00;97.11;97.18;96.60;96.70;2655;-179;1238;1417;03-14
27.01.2014;06:00;27.01.2014;10:00;96.71;96.93;96.66;96.83;1789;125;957;832;03-14
27.01.2014;10:00;27.01.2014;14:00;96.84;97.10;96.69;96.75;8196;-146;4025;4171;03-14
27.01.2014;14:00;27.01.2014;18:00;96.75;97.18;95.71;95.90;69308;-4976;32166;37142;03-14
27.01.2014;18:00;27.01.2014;22:00;95.89;96.16;95.21;95.64;79089;-1109;38990;40099;03-14
27.01.2014;22:00;28.01.2014;02:00;95.65;95.93;95.65;95.71;4515;233;2374;2141;03-14
27.01.2014;22:00;28.01.2014;02:00;95.65;95.74;95.61;95.71;621;-97;262;359;03-14
28.01.2014;02:00;28.01.2014;06:00;95.71;95.89;95.66;95.83;1903;33;968;935;03-14
28.01.2014;06:00;28.01.2014;10:00;95.83;96.00;95.71;95.95;2380;198;1289;1091;03-14
28.01.2014;10:00;28.01.2014;14:00;95.96;96.33;95.95;96.21;7787;59;3923;3864;03-14
28.01.2014;14:00;28.01.2014;18:00;96.25;97.61;96.00;97.54;74046;2308;38177;35869;03-14
28.01.2014;18:00;28.01.2014;22:00;97.51;97.66;97.14;97.33;52458;-2786;24836;27622;03-14
28.01.2014;22:00;29.01.2014;02:00;97.31;97.35;97.10;97.31;5321;-733;2294;3027;03-14
28.01.2014;22:00;29.01.2014;02:00;97.31;97.23;97.09;97.31;645;-75;285;360;03-14
29.01.2014;02:00;29.01.2014;06:00;97.31;97.23;97.01;97.31;1518;258;888;630;03-14
29.01.2014;06:00;29.01.2014;10:00;97.31;97.37;97.05;97.07;2482;128;1305;1177;03-14
29.01.2014;10:00;29.01.2014;14:00;97.07;97.25;96.78;97.22;8102;-322;3890;4212;03-14
29.01.2014;14:00;29.01.2014;18:00;97.21;97.50;96.32;96.90;74262;640;37451;36811;03-14
29.01.2014;18:00;29.01.2014;22:00;96.91;97.75;96.81;97.36;53462;2360;27911;25551;03-14
29.01.2014;22:00;30.01.2014;02:00;97.40;97.47;97.15;97.60;5165;321;2743;2422;03-14
29.01.2014;22:00;30.01.2014;02:00;97.40;97.61;97.36;97.60;754;202;478;276;03-14
30.01.2014;02:00;30.01.2014;06:00;97.60;97.68;97.50;97.56;1674;-174;750;924;03-14
30.01.2014;06:00;30.01.2014;10:00;97.56;97.57;97.33;97.40;1994;-176;909;1085;03-14
30.01.2014;10:00;30.01.2014;14:00;97.40;97.97;97.36;97.78;8480;1456;4968;3512;03-14
30.01.2014;14:00;30.01.2014;18:00;97.78;98.59;97.58;98.24;59137;1075;30106;29031;03-14
30.01.2014;18:00;30.01.2014;22:00;98.18;98.53;98.01;98.11;45047;-847;22100;22947;03-14
30.01.2014;22:00;31.01.2014;02:00;98.11;98.15;97.85;98.04;5507;-265;2621;2886;03-14
31.01.2014;22:00;01.02.2014;02:00;97.45;97.60;97.38;97.45;5366;392;2879;2487;03-14
30.01.2014;22:00;31.01.2014;02:00;98.11;98.14;97.90;98.04;798;72;435;363;03-14
31.01.2014;02:00;31.01.2014;06:00;98.04;98.22;98.02;98.05;1303;57;680;623;03-14
31.01.2014;06:00;31.01.2014;10:00;98.06;98.06;97.78;97.85;2311;-519;896;1415;03-14
31.01.2014;10:00;31.01.2014;14:00;97.88;98.16;97.62;97.74;12936;-126;6405;6531;03-14
31.01.2014;14:00;31.01.2014;18:00;97.75;97.98;97.10;97.83;62230;2402;32316;29914;03-14
31.01.2014;18:00;31.01.2014;22:00;97.82;98.39;97.35;97.49;86562;-1426;42568;43994;03-14
31.01.2014;22:00;01.02.2014;02:00;97.45;97.51;97.41;97.45;127;37;82;45;03-14
02.02.2014;22:00;03.02.2014;02:00;97.54;97.54;97.20;97.20;444;-70;187;257;03-14
03.02.2014;02:00;03.02.2014;06:00;97.21;97.26;96.78;97.09;3084;-116;1484;1600;03-14
03.02.2014;06:00;03.02.2014;10:00;97.09;97.33;97.06;97.28;2648;152;1400;1248;03-14
03.02.2014;10:00;03.02.2014;14:00;97.27;97.50;96.82;97.45;9757;-27;4865;4892;03-14
03.02.2014;14:00;03.02.2014;18:00;97.44;97.94;96.71;96.88;65853;-2637;31608;34245;03-14
03.02.2014;18:00;03.02.2014;22:00;96.93;97.34;96.26;96.53;102241;-1987;50127;52114;03-14
03.02.2014;22:00;04.02.2014;02:00;96.55;96.78;96.50;96.63;5311;-13;2649;2662;03-14
03.02.2014;22:00;04.02.2014;02:00;96.55;96.73;96.53;96.63;517;43;280;237;03-14
04.02.2014;02:00;04.02.2014;06:00;96.65;96.68;96.45;96.65;1403;-37;683;720;03-14
04.02.2014;06:00;04.02.2014;10:00;96.65;96.70;96.43;96.58;1809;87;948;861;03-14
04.02.2014;10:00;04.02.2014;14:00;96.55;96.94;96.40;96.44;7993;-173;3910;4083;03-14
04.02.2014;14:00;04.02.2014;18:00;96.47;97.71;96.37;97.31;69914;290;35102;34812;03-14
04.02.2014;18:00;04.02.2014;22:00;97.34;97.54;97.00;97.29;45847;-2347;21750;24097;03-14
04.02.2014;22:00;05.02.2014;02:00;97.27;97.65;97.27;97.76;5019;719;2869;2150;03-14
04.02.2014;22:00;05.02.2014;02:00;97.27;97.88;97.61;97.76;1809;459;1134;675;03-14
05.02.2014;02:00;05.02.2014;06:00;97.77;97.78;97.53;97.66;2578;62;1320;1258;03-14
05.02.2014;06:00;05.02.2014;10:00;97.66;97.80;97.58;97.76;2572;204;1388;1184;03-14
05.02.2014;10:00;05.02.2014;14:00;97.75;98.26;97.68;97.89;10496;362;5429;5067;03-14
05.02.2014;14:00;05.02.2014;18:00;97.87;98.16;97.18;97.43;65550;-2088;31731;33819;03-14
05.02.2014;18:00;05.02.2014;22:00;97.42;97.54;96.80;97.33;57216;-616;28300;28916;03-14
05.02.2014;22:00;06.02.2014;02:00;97.34;97.45;97.20;97.47;3390;-138;1626;1764;03-14
05.02.2014;22:00;06.02.2014;02:00;97.34;97.52;97.25;97.47;484;82;283;201;03-14
06.02.2014;02:00;06.02.2014;06:00;97.48;97.60;97.43;97.50;2144;-400;872;1272;03-14
06.02.2014;06:00;06.02.2014;10:00;97.50;97.64;97.49;97.58;1588;84;836;752;03-14
06.02.2014;10:00;06.02.2014;14:00;97.60;98.19;97.51;98.14;8824;1290;5057;3767;03-14
06.02.2014;14:00;06.02.2014;18:00;98.15;98.83;97.94;98.26;64359;153;32256;32103;03-14
06.02.2014;18:00;06.02.2014;22:00;98.21;98.30;97.44;97.80;50373;-571;24901;25472;03-14
06.02.2014;22:00;07.02.2014;02:00;97.80;97.98;97.79;97.91;4332;-4;2164;2168;03-14
06.02.2014;22:00;07.02.2014;02:00;97.80;98.02;97.86;97.91;722;90;406;316;03-14
07.02.2014;02:00;07.02.2014;06:00;97.90;97.92;97.61;97.66;1854;-334;760;1094;03-14
07.02.2014;06:00;07.02.2014;10:00;97.70;97.75;97.55;97.64;1613;-85;764;849;03-14
07.02.2014;10:00;07.02.2014;14:00;97.64;97.66;97.23;97.42;6543;51;3297;3246;03-14
07.02.2014;14:00;07.02.2014;18:00;97.45;98.43;97.11;98.15;61676;-964;30356;31320;03-14
07.02.2014;18:00;07.02.2014;22:00;98.18;100.21;98.13;99.88;90068;5970;48019;42049;03-14
07.02.2014;22:00;08.02.2014;02:00;99.88;100.24;99.88;99.88;7911;-105;3903;4008;03-14
07.02.2014;22:00;08.02.2014;02:00;99.88;100.21;100.03;99.88;405;49;227;178;03-14
09.02.2014;22:00;10.02.2014;02:00;100.46;100.46;100.04;100.29;1786;310;1048;738;03-14
10.02.2014;02:00;10.02.2014;06:00;100.28;100.34;99.82;99.87;4075;-503;1786;2289;03-14
10.02.2014;06:00;10.02.2014;10:00;99.85;99.91;99.70;99.80;2815;131;1473;1342;03-14
10.02.2014;10:00;10.02.2014;14:00;99.80;99.81;99.11;99.54;13734;754;7244;6490;03-14
10.02.2014;14:00;10.02.2014;18:00;99.49;100.18;99.34;100.06;50412;266;25339;25073;03-14
10.02.2014;18:00;10.02.2014;22:00;100.09;100.55;99.86;100.12;61310;-140;30585;30725;03-14
10.02.2014;22:00;11.02.2014;02:00;100.07;100.17;99.91;100.07;4147;211;2179;1968;03-14
10.02.2014;22:00;11.02.2014;02:00;100.07;100.06;99.88;100.07;692;-12;340;352;03-14
11.02.2014;02:00;11.02.2014;06:00;100.07;100.14;99.89;100.07;1674;76;875;799;03-14
11.02.2014;06:00;11.02.2014;10:00;100.07;100.14;99.89;100.01;1366;-130;618;748;03-14
11.02.2014;10:00;11.02.2014;14:00;100.01;100.49;99.99;100.35;6145;871;3508;2637;03-14
11.02.2014;14:00;11.02.2014;18:00;100.37;100.43;99.60;100.17;59741;-2545;28598;31143;03-14
11.02.2014;18:00;11.02.2014;22:00;100.21;100.24;99.74;99.95;53599;-791;26404;27195;03-14
11.02.2014;22:00;12.02.2014;02:00;99.96;100.60;99.82;100.43;7555;1455;4505;3050;03-14
11.02.2014;22:00;12.02.2014;02:00;99.96;100.48;100.31;100.43;1030;-14;508;522;03-14
12.02.2014;02:00;12.02.2014;06:00;100.43;100.48;100.21;100.43;2246;46;1146;1100;03-14
12.02.2014;06:00;12.02.2014;10:00;100.43;100.64;100.33;100.56;3495;355;1925;1570;03-14
12.02.2014;10:00;12.02.2014;14:00;100.55;100.69;100.34;100.39;6926;90;3508;3418;03-14
12.02.2014;14:00;12.02.2014;18:00;100.40;101.38;100.33;101.04;76270;2326;39298;36972;03-14
12.02.2014;18:00;12.02.2014;22:00;100.99;101.05;100.04;100.35;73915;-5845;34035;39880;03-14
12.02.2014;22:00;13.02.2014;02:00;100.34;100.36;100.21;100.30;3616;-134;1741;1875;03-14
12.02.2014;22:00;13.02.2014;02:00;100.34;100.32;100.11;100.30;833;-21;406;427;03-14
13.02.2014;02:00;13.02.2014;06:00;100.27;100.36;99.96;99.97;2398;-406;996;1402;03-14
13.02.2014;06:00;13.02.2014;10:00;99.98;99.99;99.63;99.75;3701;-77;1812;1889;03-14
13.02.2014;10:00;13.02.2014;14:00;99.78;99.79;99.40;99.78;9826;-478;4674;5152;03-14
13.02.2014;14:00;13.02.2014;18:00;99.78;100.32;99.48;100.12;43818;-318;21750;22068;03-14
13.02.2014;18:00;13.02.2014;22:00;100.13;100.66;100.08;100.26;44740;1322;23031;21709;03-14
13.02.2014;22:00;14.02.2014;02:00;100.27;100.40;100.22;100.23;3800;-14;1893;1907;03-14
13.02.2014;22:00;14.02.2014;02:00;100.27;100.38;100.13;100.23;687;-97;295;392;03-14
14.02.2014;02:00;14.02.2014;06:00;100.19;100.47;100.17;100.28;1617;73;845;772;03-14
14.02.2014;06:00;14.02.2014;10:00;100.32;100.34;100.05;100.07;2413;-301;1056;1357;03-14
14.02.2014;10:00;14.02.2014;14:00;100.08;100.07;99.78;99.97;10077;351;5214;4863;03-14
14.02.2014;14:00;14.02.2014;18:00;99.98;100.22;99.43;100.01;47374;-488;23443;23931;03-14
14.02.2014;18:00;14.02.2014;22:00;99.99;100.41;99.87;100.37;43010;2048;22529;20481;03-14
14.02.2014;22:00;15.02.2014;02:00;100.36;100.46;100.25;100.36;4206;-300;1953;2253;03-14
14.02.2014;22:00;15.02.2014;02:00;100.36;100.40;100.33;100.36;170;-56;57;113;03-14
16.02.2014;22:00;17.02.2014;02:00;101.04;101.04;100.23;100.77;1219;243;731;488;03-14
17.02.2014;02:00;17.02.2014;06:00;100.75;100.78;100.45;100.57;1989;-31;979;1010;03-14
17.02.2014;06:00;17.02.2014;10:00;100.59;100.84;100.51;100.82;1805;273;1039;766;03-14
17.02.2014;10:00;17.02.2014;14:00;100.82;101.13;100.64;100.70;5871;143;3007;2864;03-14
17.02.2014;14:00;17.02.2014;18:00;100.70;100.92;100.66;100.86;4100;162;2131;1969;03-14
17.02.2014;18:00;17.02.2014;22:00;100.88;100.93;100.67;100.88;2400;-102;1149;1251;03-14
17.02.2014;22:00;18.02.2014;02:00;100.74;100.74;100.50;100.74;286;44;165;121;04-14
18.02.2014;02:00;18.02.2014;06:00;100.74;100.60;100.39;100.74;881;-13;434;447;04-14
18.02.2014;06:00;18.02.2014;10:00;100.74;100.46;100.40;100.74;216;-50;83;133;04-14
18.02.2014;14:00;18.02.2014;18:00;100.74;101.36;100.74;101.16;25454;624;13039;12415;04-14
18.02.2014;18:00;18.02.2014;22:00;101.18;102.50;101.10;102.25;39424;2614;21019;18405;04-14
18.02.2014;22:00;19.02.2014;02:00;102.25;102.66;102.16;102.46;5316;296;2806;2510;04-14
18.02.2014;22:00;19.02.2014;02:00;102.25;102.66;102.43;102.46;950;16;483;467;04-14
19.02.2014;02:00;19.02.2014;06:00;102.46;102.56;102.09;102.15;3474;-588;1443;2031;04-14
19.02.2014;06:00;19.02.2014;10:00;102.16;102.43;102.09;102.14;2953;-53;1450;1503;04-14
19.02.2014;10:00;19.02.2014;14:00;102.17;102.44;101.96;102.36;8508;-190;4159;4349;04-14
19.02.2014;14:00;19.02.2014;18:00;102.36;102.86;102.11;102.47;60046;2144;31095;28951;04-14
19.02.2014;18:00;19.02.2014;22:00;102.48;103.29;102.30;103.24;58140;3954;31047;27093;04-14
19.02.2014;22:00;20.02.2014;02:00;103.22;103.24;102.85;102.85;6268;-882;2693;3575;04-14
19.02.2014;22:00;20.02.2014;02:00;103.22;103.00;102.85;102.85;828;-142;343;485;04-14
20.02.2014;02:00;20.02.2014;06:00;102.85;102.88;102.49;102.52;2947;-743;1102;1845;04-14
20.02.2014;06:00;20.02.2014;10:00;102.51;102.79;102.45;102.70;3494;118;1806;1688;04-14
20.02.2014;10:00;20.02.2014;14:00;102.72;102.78;102.52;102.66;5686;-124;2781;2905;04-14
20.02.2014;14:00;20.02.2014;18:00;102.65;102.93;102.28;102.74;44202;-720;21741;22461;04-14
20.02.2014;18:00;20.02.2014;22:00;102.71;103.04;102.40;102.71;65215;-1253;31981;33234;04-14
20.02.2014;22:00;21.02.2014;02:00;102.69;102.94;102.67;102.69;4964;450;2707;2257;04-14
20.02.2014;22:00;21.02.2014;02:00;102.69;102.94;102.72;102.69;675;-193;241;434;04-14
21.02.2014;02:00;21.02.2014;06:00;102.69;102.83;102.65;102.75;1222;-110;556;666;04-14
21.02.2014;06:00;21.02.2014;10:00;102.75;102.80;102.59;102.65;1274;-154;560;714;04-14
21.02.2014;10:00;21.02.2014;14:00;102.66;102.69;102.34;102.43;5618;-464;2577;3041;04-14
21.02.2014;14:00;21.02.2014;18:00;102.41;102.73;102.07;102.26;48443;-1515;23464;24979;04-14
21.02.2014;18:00;21.02.2014;22:00;102.25;102.45;101.69;102.11;62335;-1467;30434;31901;04-14
21.02.2014;22:00;22.02.2014;02:00;102.12;102.40;102.09;102.12;3910;342;2126;1784;04-14
